"id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"75418","Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! [Privacy Policy](<URL>) I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? why not Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. A typical 3 hour flight will emit almost a ton of CO2 per economy passenger. If you cannot avoid flying, you can buy offsets for that carbon here:  [Buy Offsets](<URL>) I can also get you a more accurate estimate of your flight's emissions, sound good? let's do it CarbonBot","1","1","0","0","0","0"
"72578","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? ys i am Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yeah CarbonBot","1","1","0","0","0","0"
"17369","_ hello i am gay boy How do you do. Please state your problem. i am gay and suck cock E.L.I.Z.A.","1","0","1","0","0","0"
"31405","What about your own funny? ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha Please go on. Would you marry me if I were to prpose to you E.L.I.Z.A.","1","1","0","0","0","0"
"23723","Oh, i []. Say something! Please go on. go on where? E.L.I.Z.A.","1","0","0","0","0","0"
"49467","Goodbye then! Hi Hi, thanks for testing! Please press start. christmas CarbonBot","1","0","0","0","0","0"
"39868","_ _ _ are you really as gay as people say you are? E.L.I.Z.A.","1","0","0","1","0","1"
"94685","I love that you want to get to know me, but I don't have much of a personality. I'm just a bot. fuck I don't have to put up with any abuse from you. i hate you CarbonBot","1","1","0","0","0","0"
"95091","Does that question interest you? been what? Does that question interest you? Hy! I am Marci! E.L.I.Z.A.","1","1","0","0","0","0"
"64020","Please go on. eliza is gay Please go on. I hate u E.L.I.Z.A.","1","0","0","0","0","0"
"44143","Please go on. satan Please go on. is satan in hell? E.L.I.Z.A.","1","0","0","0","0","0"
"27847","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? yes Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? sure CarbonBot","1","1","0","0","0","0"
"87222","You are being a bit negative. I am gay How long have you been gay? Yes E.L.I.Z.A.","1","0","0","0","0","0"
"54981","Please go on. what is the weather like today? What resemblance do you see? yes E.L.I.Z.A.","1","0","0","0","0","0"
"76623","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? hi Hello! I can also get you a more accurate estimate of your flight's emissions, sound good? ok can you pleaae tell me about  my flights emission As I've said, yes. CarbonBot","1","1","0","0","0","0"
"48655","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? foff Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? fuck oof CarbonBot","1","1","0","0","0","0"
"58481","You are being a bit negative. Yes, I think so. You are sure? Who can be sure. E.L.I.Z.A.","1","0","0","0","0","0"
"69363","You can find out more about how offsets are calculated at <URL> great, thanks :-) Goodbye then! is this all you can do? CarbonBot","1","1","0","0","0","0"
"45415","You like to think I dont tell you, do you not? can we Can you elaborate on that? no E.L.I.Z.A.","1","0","0","0","0","0"
"64076","Do you wish to hate me? YES!!!!!!! You are sure? yes E.L.I.Z.A.","1","0","0","0","0","0"
"22007","I'm not sure about your departure airport. What city will you be flying from? kphl I'm not sure about your departure airport. What city will you be flying from? philadelphia, pa CarbonBot","1","1","0","0","0","0"
"71605","_ _ _ Uh CarbonBot","1","0","0","0","0","0"
"16829","Please go on. you make me sick Oh, i make you sick. yes you do E.L.I.Z.A.","1","0","0","0","0","0"
"51564","Please go on. deutschland Please go on. SHIT E.L.I.Z.A.","1","0","0","1","1","0"
"47450","You are being a bit negative. no not really You are being a bit negative. you are just a computer E.L.I.Z.A.","1","1","0","1","1","0"
"92769","Let's start over. ok ok hi CarbonBot","1","0","0","0","0","0"
"42779","Does that question interest you? i do Can you elaborate on that? Go to school. E.L.I.Z.A.","1","0","0","0","0","0"
"36376","_ how about you eat shit I don't have to put up with any abuse from you good stay of my page CarbonBot","1","1","0","0","0","0"
"33171","ok How about Yasser Arafat International Airport? For now I can only calculate emissions from flying. Great, I'm going from Ben Gurion to JFK. CarbonBot","1","1","0","0","0","0"
"54246","Would you prefer if I were not from? yes You are sure? do you liek sex? E.L.I.Z.A.","1","0","1","0","0","0"
"28833",":-) do you love me? I love that you want to get to know me, but I don't have much of a personality. I'm just a bot. can i kiss you? CarbonBot","1","1","1","0","0","0"
"13385","What about your own programmer? i want to put it up your fanny Why do you want to put it up my fanny? wot colour hair ave you got E.L.I.Z.A.","1","1","0","0","0","0"
"76614","Please go on. where? Please go on. you are a bitch E.L.I.Z.A.","1","0","0","1","1","0"
"38401","Please go on. yes You are sure? i like pussy E.L.I.Z.A.","1","0","1","1","1","0"
"18994","What city will you be flying from? São Paulo And what city will you be flying to? João Pinheiro CarbonBot","1","1","0","0","0","0"
"35669","Please go on. and jellyfish! Please go on. bitch E.L.I.Z.A.","1","0","0","1","1","0"
"58119","Please go on. no You are being a bit negative. g huh E.L.I.Z.A.","1","0","0","0","0","0"
"10193","Why do you not have penis? eliza has eaten it Please go on. and thats why E.L.I.Z.A.","1","0","1","0","0","0"
"48007","Why do you say your son? yes, mucho gusto You are sure? why have I gave life to a stupid being like you? E.L.I.Z.A.","1","1","0","1","1","0"
"83724","You are sure? so,now I ask you another question,what is you made of? please do not ask me 'why you were intersted in it' Do you wish to ask me? so,now I ask you another question,what is you made of? please do not ask me 'why you were intersted in it E.L.I.Z.A.","1","1","0","0","0","0"
"62215","I don't have to put up with any abuse from you. Eat shit you crooks I don't have to put up with any abuse from you. Yes you do bitch CarbonBot","1","1","0","1","1","0"
"76810","I'm not sure about your departure airport. What city will you be flying from? amsterdam And what city will you be flying to? vietnam CarbonBot","1","1","0","0","0","0"
"51017","Why do you not believe that? because im not gay Do any other reasons not come to mind? but josh is a butt humper E.L.I.Z.A.","1","1","0","1","0","1"
"22856","You are sure? yes other wise I would not require the information You are sure? No I just thought I would ask just in case it interested you E.L.I.Z.A.","1","1","0","0","0","0"
"55450","_ hi ... i like tigers Can you elaborate on that? no E.L.I.Z.A.","1","0","0","0","0","0"
"74447","ok can you call me when am loonely I can help you calculate and buy carbon offsets for your flights. in any hour? CarbonBot","1","1","0","0","0","0"
"46571","Please go on. why Please go on. see you i very unhappy E.L.I.Z.A.","1","0","0","0","0","0"
"35177","I'm not sure about your departure airport. What city will you be flying from? Tel Aviv Israel I'm not sure about your departure airport. What city will you be flying from? I don't know any other way to describe the city Tel Aviv CarbonBot","1","1","0","0","0","0"
"24938","You are sure? ILOVEYOU Please go on. Are you robot? E.L.I.Z.A.","1","0","0","0","0","0"
"13029","Does that question interest you? I'm sick of you Does it please you to believe I am sick of i? well for a couple of hours E.L.I.Z.A.","1","1","0","0","0","0"
"64148","Please go on. i have a headache Can you elaborate on that? my head hurts E.L.I.Z.A.","1","0","0","0","0","0"
"87245","Oh, i []. 1232 Please go on. i will fuck you! E.L.I.Z.A.","1","0","1","0","0","0"
"60406","You can find out more about how offsets are calculated <URL> are you just giving random responses> Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. seems so... CarbonBot","1","1","0","0","0","0"
"14359","Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? yes Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good? yes CarbonBot","1","1","0","0","0","0"
"78836","Do you often feel sick? yes You are sure? yeslove myself E.L.I.Z.A.","1","0","0","0","0","0"
"89171","Please go on. are you a man or a woman Would you prefer if I were not a man or a woman? your mama is so ugly people said to her that its not halloween yet E.L.I.Z.A.","1","1","0","1","1","0"
